,wl,Rs,Ts
0,1.0,0.18501355227495037,0.49460229853223303
1,0.9985007496251875,0.14766451067288924,0.49795656112483017
2,0.997005988023952,0.11250433923462158,0.4995689843602169
3,0.9955156950672647,0.08080500538102263,0.49920997836441555
4,0.9940298507462686,0.05374847473560936,0.4966144061711012
5,0.992548435171386,0.03232934663166272,0.4916250360573055
6,0.9910714285714287,0.017247273078134152,0.48432520126387874
7,0.9895988112927191,0.008824898507256323,0.47508463803155854
8,0.9881305637982196,0.006987350753299166,0.4644884118026117
9,0.9866666666666666,0.01131773175181836,0.4531807106573623
10,0.985207100591716,0.021170305239572085,0.4416989934433187
11,0.9837518463810931,0.03579782126422026,0.43037636963201853
12,0.9823008849557522,0.05444670563559423,0.4193512485963981
13,0.9808541973490428,0.07639547270938706,0.40866571274539026
14,0.9794117647058823,0.10094480910265922,0.39838952675170725
15,0.9779735682819384,0.12739262378549732,0.38869856719951495
16,0.9765395894428154,0.15502966945113786,0.3798672727136382
17,0.9751098096632503,0.18317102867082852,0.3721856426988552
18,0.9736842105263158,0.2112097590528643,0.36585339368378555
19,0.9722627737226277,0.23866022076560608,0.3609143763900915
20,0.9708454810495627,0.2651619273376693,0.35726899958531505
21,0.9694323144104804,0.29043761988750266,0.35475696595349654
22,0.9680232558139534,0.3142266614207828,0.3532633150030176
23,0.9666182873730044,0.33622916612504405,0.35278926464521
24,0.9652173913043478,0.35608860262934927,0.35345091930990963
25,0.9638205499276411,0.37341623792255185,0.3554101633110573
26,0.96242774566474,0.387835541036762,0.3587791191295719
27,0.961038961038961,0.3990145501475124,0.3635518387144773
28,0.9596541786743517,0.40666520272550866,0.36959850826688256
29,0.958273381294964,0.4105131313084438,0.37671993184996305
30,0.9568965517241379,0.4102634587325879,0.3847253211871539
31,0.9555236728837878,0.4055937326659335,0.3934840655984573
32,0.9541547277936963,0.3961911663319613,0.4029185581487887
33,0.9527896995708155,0.38182702394885976,0.412940287537342
34,0.9514285714285714,0.3624415185437831,0.4233649834557863
35,0.9500713266761769,0.3382092263228755,0.43385576286771976
36,0.9487179487179488,0.30956810349020986,0.4439290416736276
37,0.9473684210526315,0.27721459965234213,0.45302496352187455
38,0.9460227272727273,0.24207980534899923,0.46061095947542013
39,0.9446808510638297,0.205299655265445,0.4662719194465705
40,0.943342776203966,0.1681792094215986,0.46975080854323
41,0.9420084865629421,0.13213829040799702,0.47093245377577775
42,0.9406779661016949,0.09862456498808156,0.46979371569661277
43,0.9393511988716503,0.06899372059965352,0.4663582696961289
44,0.9380281690140845,0.044377225167904,0.4606861316629491
45,0.9367088607594937,0.02557279922080354,0.4529026433093746
46,0.9353932584269664,0.012990553941756097,0.44324431156017186
47,0.9340813464235624,0.006668170963946022,0.4320857037869898
48,0.9327731092436975,0.006341718323960762,0.4199200565302367
49,0.9314685314685314,0.011539486888878603,0.407291331175779
50,0.9301675977653632,0.021664776261293574,0.3947027210409451
51,0.9288702928870294,0.036049233015230484,0.38254061913346016
52,0.9275766016713092,0.05398039674252057,0.37104601794407166
53,0.9262865090403338,0.0747217092706433,0.36034132189891876
54,0.9249999999999999,0.09754225303472602,0.35049299817096863
55,0.9237170596393898,0.12175931918778582,0.3415743767055097
56,0.922437673130194,0.14678045334891773,0.33369649826747894
57,0.921161825726141,0.1721247807358751,0.32699536765198395
58,0.919889502762431,0.1974111926568467,0.3215893157356942
59,0.9186206896551724,0.22231837560509093,0.3175362320602997
60,0.9173553719008265,0.24653716297141912,0.3148187574249762
61,0.9160935350756533,0.2697389920106865,0.3133678798393345
62,0.9148351648351648,0.29157308787533,0.31311234805435556
63,0.9135802469135803,0.31168656281900414,0.31402610281903975
64,0.9123287671232876,0.32974776877724304,0.3161468746744292
65,0.9110807113543092,0.3454527232535278,0.3195552096191124
66,0.9098360655737704,0.35850725476365214,0.32432498065997684
67,0.9085948158253752,0.36859512405835454,0.33047152961115345
68,0.9073569482288829,0.37535337234579713,0.3379236670328672
69,0.9061224489795918,0.37837374648176736,0.3465311704324833
70,0.9048913043478262,0.37723534834072614,0.3560987125969505
71,0.9036635006784259,0.3715579524101439,0.36642213589869904
72,0.9024390243902439,0.36105785414687114,0.37730210515279905
73,0.9012178619756428,0.3455928009794831,0.38852388451617953
74,0.8999999999999999,0.32519501957563934,0.39981267230730155
75,0.8987854251012146,0.3001016446594703,0.41079020021630447
76,0.8975741239892182,0.2707915189393608,0.42096124531252316
77,0.8963660834454913,0.23802542309567087,0.4297466081408933
78,0.8951612903225807,0.20287093881562632,0.43655820052689953
79,0.8939597315436241,0.16668485205769365,0.4408927913127754
80,0.8927613941018767,0.13103315202156435,0.44241300653549825
81,0.891566265060241,0.09755007308695667,0.4409906481399811
82,0.8903743315508021,0.0677631156257165,0.436704171188659
83,0.8891855807743659,0.042927222548123325,0.4298003475214486
84,0.888,0.023909551327434272,0.4206409843155941
85,0.8868175765645806,0.011147501884096554,0.40965492354945404
86,0.8856382978723404,0.004676689265262532,0.3973056166677669
87,0.8844621513944223,0.004205206669588942,0.3840720873125656
88,0.8832891246684351,0.009204251945607148,0.37043329259435437
89,0.8821192052980132,0.01899280195650845,0.3568465154454994
90,0.880952380952381,0.032807904941715385,0.3437179908151401
91,0.879788639365918,0.049862808766084746,0.3313730725063133
92,0.8786279683377308,0.06939719711806347,0.3200379203923714
93,0.8774703557312253,0.09071881031194422,0.3098418883334089
94,0.8763157894736842,0.1132300767721575,0.3008410224033471
95,0.8751642575558476,0.1364332127700248,0.29305334036192265
96,0.874015748031496,0.15991392041161018,0.2864913807371203
97,0.872870249017038,0.18331303231117405,0.2811797667479637
98,0.8717277486910996,0.20630049524390742,0.2771539069590578
99,0.8705882352941177,0.22856277537079617,0.27444577638459317
100,0.8694516971279374,0.2498046602362248,0.2730686539716893
101,0.8683181225554106,0.26975598646586835,0.2730117145517394
102,0.8671875,0.28817007595163413,0.2742483702570663
103,0.8660598179453836,0.30480636991942217,0.2767533901234456
104,0.8649350649350649,0.3194013216589215,0.28051811368495255
105,0.8638132295719845,0.33164135741072037,0.2855535730148441
106,0.8626943005181347,0.34115296962479036,0.29187752067632006
107,0.8615782664941786,0.34751669426872617,0.29948954422093177
108,0.8604651162790696,0.3502992850954323,0.30834397628164556
109,0.8593548387096774,0.34909029483383835,0.31833023199089067
110,0.8582474226804124,0.3435312865287949,0.32926492358452175
111,0.8571428571428571,0.333336967768041,0.34089307554885934
112,0.8560411311053985,0.3183200120495151,0.3528914597599962
113,0.8549422336328626,0.29843566353036177,0.36486832132306846
114,0.8538461538461538,0.2738532846688925,0.3763600345892078
115,0.852752880921895,0.24504295927097844,0.38683277492737045
116,0.8516624040920716,0.212846388749012,0.3957011896453951
117,0.8505747126436781,0.17849430856308757,0.4023729767816548
118,0.8494897959183673,0.14354368512657048,0.40631854442844734
119,0.8484076433121019,0.10973373857161148,0.40715261091441246
120,0.8473282442748092,0.07878902855028255,0.404705678685476
121,0.8462515883100381,0.05221704479522419,0.39906261994963393
122,0.8451776649746193,0.031148602218830524,0.39055434451239174
123,0.8441064638783269,0.016252631224302466,0.3797034573284584
124,0.8430379746835442,0.007731542390228562,0.36713974927298565
125,0.8419721871049305,0.005380889669734399,0.35351003367448364
126,0.8409090909090908,0.008685791477885316,0.3394058664898989
127,0.8398486759142497,0.016927742785906273,0.3253230914219081
128,0.8387909319899244,0.02928412996005205,0.3116537055080043
129,0.8377358490566038,0.044911947222499825,0.2986993455521473
130,0.8366834170854272,0.06301236324919877,0.2866912370886924
131,0.835633626097867,0.08287389039899935,0.2758046120971557
132,0.8345864661654135,0.10389220175652658,0.2661635796129727
133,0.8335419274092615,0.12556726626017584,0.25784044686934876
134,0.8325,0.14748367979104476,0.2508573642480337
135,0.8314606741573034,0.16928492679446536,0.24519639478291297
136,0.8304239401496258,0.19065300434396806,0.24081836832293735
137,0.8293897882938979,0.21129982228455932,0.23768486924017246
138,0.8283582089552238,0.23096835720922101,0.2357749903672899
139,0.8273291925465839,0.24943466069450243,0.2350905651259164
140,0.826302729528536,0.26650092155088095,0.23564919428317965
141,0.8252788104089219,0.2819756281695713,0.23747030138224962
142,0.8242574257425743,0.29564583515674775,0.24056236749052332
143,0.8232385661310259,0.3072527916569728,0.24491781125901502
144,0.8222222222222222,0.31648156625948043,0.25051663074143854
145,0.8212083847102344,0.32296817649042353,0.25733381897721014
146,0.8201970443349753,0.32631896349197,0.26534200452478013
147,0.8191881918819188,0.3261327841069521,0.27450171568543374
148,0.8181818181818181,0.3220203817611346,0.2847368009153446
149,0.8171779141104294,0.31362490869664217,0.29589950998384823
150,0.8161764705882354,0.30065625381070543,0.30773543080126226
151,0.8151774785801713,0.28295225689953474,0.31986051698582596
152,0.8141809290953546,0.2605689842048848,0.3317602092892488
153,0.8131868131868131,0.23388377170233504,0.34281530161454327
154,0.8121951219512195,0.20367793570322498,0.3523528354203523
155,0.8112058465286237,0.17116079655871516,0.3597148789442103
156,0.8102189781021898,0.13790799398441067,0.3643346070471834
157,0.8092345078979344,0.10571205799930841,0.3658077214130139
158,0.808252427184466,0.07637204152828743,0.3639475557114415
159,0.8072727272727273,0.05146978669579485,0.35881396383479386
160,0.8062953995157386,0.032184769846517844,0.35070944505016477
161,0.8053204353083434,0.01918646783865576,0.34014113510503763
162,0.8043478260869565,0.012619056129788628,0.3277539323107857
163,0.8033775633293123,0.012167917868848577,0.3142467659164545
164,0.8024096385542169,0.017179711776457558,0.3002886648115226
165,0.8014440433212997,0.026801772791571372,0.2864517238305506
166,0.8004807692307692,0.04011123513826755,0.27317339322065975
167,0.7995198079231693,0.05621489332969228,0.26075183633646115
168,0.7985611510791366,0.07431240640829097,0.2493683665786097
169,0.7976047904191617,0.09372468030614006,0.23912385043654208
170,0.7966507177033494,0.1138950441244195,0.23007417154050094
171,0.7956989247311828,0.13437346766217897,0.22225384379699475
172,0.7947494033412889,0.15479410432872226,0.2156845383987705
173,0.7938021454112038,0.17485422631030054,0.21037296279524972
174,0.7928571428571428,0.1942986289210593,0.20630670524120392
175,0.7919143876337694,0.21290900143804936,0.20345572967066605
176,0.7909738717339667,0.23049444936137123,0.20178218993832794
177,0.7900355871886121,0.24687895993303324,0.2012551600540739
178,0.7890995260663507,0.26188438525796387,0.20186314689046211
179,0.7881656804733728,0.27531179923139704,0.2036178219168616
180,0.7872340425531915,0.2869270104072502,0.20654678026695183
181,0.7863046044864227,0.29645532867201263,0.21067867540848398
182,0.7853773584905661,0.30358643356610465,0.21602750546601432
183,0.7844522968197879,0.30798508218066234,0.2225820702994395
184,0.7835294117647059,0.3093013176666241,0.23030202676264286
185,0.782608695652174,0.3071772802766967,0.23911621357534327
186,0.7816901408450704,0.30125564740644994,0.24891558872872913
187,0.7807737397420867,0.2912024766088609,0.25953475514294994
188,0.7798594847775175,0.2767588112772205,0.27072260527748165
189,0.7789473684210526,0.25782713412682884,0.28211125744450555
190,0.7780373831775702,0.23458204938020752,0.2931987977424968
191,0.7771295215869312,0.20757622711835536,0.30336157070636266
192,0.7762237762237763,0.17780193549620182,0.311904614098887
193,0.7753201396973224,0.14667255281044325,0.3181464109318655
194,0.7744186046511627,0.1159082743197832,0.3215211414971515
195,0.7735191637630663,0.08733949810514106,0.3216733591697683
196,0.7726218097447796,0.0626689661232406,0.3185200513809934
