,wl,Rs,Ts
0,1.0,0.2832932829437235,0.186368941941701
1,0.9985007496251875,0.2570923669614127,0.19062791079399732
2,0.997005988023952,0.2328137043790967,0.19425480249382063
3,0.9955156950672647,0.2115603296410822,0.19789067051472523
4,0.9940298507462686,0.19337069744329832,0.20233266318031567
5,0.992548435171386,0.17744205756987005,0.20837301173847628
6,0.9910714285714287,0.16252595033424314,0.21662726250477324
7,0.9895988112927191,0.1473860169223613,0.2273824615923334
8,0.9881305637982196,0.13120077847378928,0.24049343521087338
9,0.9866666666666666,0.11381542979710935,0.2553476323413413
10,0.985207100591716,0.095790542049973,0.2709075604748517
11,0.9837518463810931,0.07825010310898123,0.28582667203919226
12,0.9823008849557522,0.06258253983507674,0.2986219713086475
13,0.9808541973490428,0.05008355445228793,0.3078768106035364
14,0.9794117647058823,0.04164047384080442,0.3124420217964354
15,0.9779735682819384,0.037542421685380675,0.3116035747875481
16,0.9765395894428154,0.0374637237861673,0.30519031484714715
17,0.9751098096632503,0.040619618818679884,0.2936050347448171
18,0.9736842105263158,0.04604632014872765,0.27777448616362516
19,0.9722627737226277,0.05292392154666785,0.2590268122804052
20,0.9708454810495627,0.06084908207987571,0.23891613311139978
21,0.9694323144104804,0.06997765475562516,0.21902181116528538
22,0.9680232558139534,0.08099188013799356,0.20075307355029964
23,0.9666182873730044,0.09489351359075389,0.18518779059737653
24,0.9652173913043478,0.11267128182036859,0.17296778668171642
25,0.9638205499276411,0.13492632515148092,0.16426330576177356
26,0.96242774566474,0.16155370936983388,0.1588079002230125
27,0.961038961038961,0.19156783863893906,0.15599398052304858
28,0.9596541786743517,0.22312697135330037,0.15501034081756937
29,0.958273381294964,0.2537648884710124,0.15499751544140664
30,0.9568965517241379,0.28078754008895257,0.15519553546095113
31,0.9555236728837878,0.3017514290276214,0.15506152636319454
32,0.9541547277936963,0.31491860112785297,0.1543409099701327
33,0.9527896995708155,0.3195857957006971,0.15308450399058113
34,0.9514285714285714,0.31621206054981826,0.15161301392161117
35,0.9500713266761769,0.30631371087084486,0.1504387282199761
36,0.9487179487179488,0.292147467892618,0.15016034838473982
37,0.9473684210526315,0.27624983481873583,0.15134995339724686
38,0.9460227272727273,0.26093235354372124,0.15445082600909715
39,0.9446808510638297,0.24784120798793083,0.15970155286965976
40,0.943342776203966,0.23767396352703696,0.16709624164021677
41,0.9420084865629421,0.23011002747157683,0.1763839910020025
42,0.9406779661016949,0.22396331950143306,0.18710412866074103
43,0.9393511988716503,0.2175168407616367,0.1986483128378465
44,0.9380281690140845,0.20896039938810168,0.21033719285275393
45,0.9367088607594937,0.19683307695657168,0.22149834485033015
46,0.9353932584269664,0.18037493566586718,0.23153358254609888
47,0.9340813464235624,0.1597164928606114,0.2399670200152053
48,0.9327731092436975,0.1358733586694742,0.24646966639865892
49,0.9314685314685314,0.1105577049515481,0.25086095675489756
50,0.9301675977653632,0.08585760994848916,0.2530916029804035
51,0.9288702928870294,0.06386107324747256,0.2532148112820475
52,0.9275766016713092,0.04630843247646612,0.25135388908535705
53,0.9262865090403338,0.034344456445045204,0.2476735356439737
54,0.9249999999999999,0.028413503426189868,0.24235998695840216
55,0.9237170596393898,0.028305192372308993,0.2356122241627512
56,0.922437673130194,0.03332292877599559,0.22764333645271
57,0.921161825726141,0.04252158538923317,0.2186885202419883
58,0.919889502762431,0.054949304575177,0.2090146161352937
59,0.9186206896551724,0.0698335931860762,0.19892581596762568
60,0.9173553719008265,0.0866713753503976,0.18876121224079057
61,0.9160935350756533,0.1052108571313817,0.17888194044223837
62,0.9148351648351648,0.12534249868651146,0.16964830398623812
63,0.9135802469135803,0.14693968703183047,0.1613898909205588
64,0.9123287671232876,0.169701304134747,0.15437372447973952
65,0.9110807113543092,0.19304586795084633,0.1487764958044493
66,0.9098360655737704,0.21609146731065704,0.14466667758108476
67,0.9085948158253752,0.237731674419677,0.14200083613966788
68,0.9073569482288829,0.25679135748879184,0.14063601673568404
69,0.9061224489795918,0.2722245540997899,0.14035713406280068
70,0.9048913043478262,0.2833047277544143,0.14091542111928781
71,0.9036635006784259,0.2897586445029119,0.1420717320905136
72,0.9024390243902439,0.2918083824614043,0.14363730525294233
73,0.9012178619756428,0.2901081912426771,0.14550472134822032
74,0.8999999999999999,0.285588488101134,0.14766325083597107
75,0.8987854251012146,0.27924192426308936,0.15019533545918257
76,0.8975741239892182,0.27190070453030146,0.15325415984103688
77,0.8963660834454913,0.264056838558767,0.1570255788135128
78,0.8951612903225807,0.2557672602185202,0.16168049452367342
79,0.8939597315436241,0.2466662114873588,0.1673256231861589
80,0.8927613941018767,0.2360826601152267,0.17396112230015598
81,0.891566265060241,0.22323661482761212,0.18145265902805197
82,0.8903743315508021,0.20747052655545858,0.18952332666495378
83,0.8891855807743659,0.18846444234757712,0.1977677146895752
84,0.888,0.16638767905878857,0.20568692083393095
85,0.8868175765645806,0.14195425838101644,0.21273994071058022
86,0.8856382978723404,0.11637061219382629,0.21840423069605103
87,0.8844621513944223,0.09118712967836294,0.2222367393270494
88,0.8832891246684351,0.06808477182599543,0.22392657589109827
89,0.8821192052980132,0.048640025046792205,0.22333173916002425
90,0.880952380952381,0.03411362892345935,0.22049474702569594
91,0.879788639365918,0.025300874242418215,0.2156351880003819
92,0.8786279683377308,0.022466121111325493,0.20912064289710044
93,0.8774703557312253,0.025365391210328006,0.2014205568327476
94,0.8763157894736842,0.03334288077945755,0.19304999660825384
95,0.8751642575558476,0.045473973035880404,0.18451146243695385
96,0.874015748031496,0.06072137305624562,0.17624288026799045
97,0.872870249017038,0.07807302489077698,0.1685786329450263
98,0.8717277486910996,0.09663925425519804,0.16172823769696482
99,0.8705882352941177,0.11569936942458021,0.15577443150522582
100,0.8694516971279374,0.13470127577305538,0.15068944951384222
101,0.8683181225554106,0.15322820852961674,0.1463656396032022
102,0.8671875,0.17095212358069936,0.14265463942464596
103,0.8660598179453836,0.18759275128895445,0.13940840905040855
104,0.8649350649350649,0.20289555975754073,0.1365155545060007
105,0.8638132295719845,0.21663295171305563,0.13392751358479701
106,0.8626943005181347,0.2286237006373798,0.13167107356498345
107,0.8615782664941786,0.2387586344843023,0.12984601320155967
108,0.8604651162790696,0.24701785457127884,0.12860902496216703
109,0.8593548387096774,0.2534670364349558,0.12814711155127786
110,0.8582474226804124,0.258226898904393,0.12864507117805973
111,0.8571428571428571,0.2614188596584857,0.13025231230661374
112,0.8560411311053985,0.2630986611876585,0.133054030235436
113,0.8549422336328626,0.26319580138764653,0.1370508272221636
114,0.8538461538461538,0.2614780694779218,0.1421493663209849
115,0.852752880921895,0.2575566745244573,0.14816488689992127
116,0.8516624040920716,0.2509390299805031,0.15483466796581447
117,0.8505747126436781,0.24112510780518562,0.1618400676945623
118,0.8494897959183673,0.22773204612218864,0.16883379047697525
119,0.8484076433121019,0.21062315071970053,0.17546863976184407
120,0.8473282442748092,0.1900137844552503,0.1814242076656135
121,0.8462515883100381,0.16652900506835314,0.18642863935648388
122,0.8451776649746193,0.14119592845983614,0.19027363054986488
123,0.8441064638783269,0.11536606453012553,0.1928219722352364
124,0.8430379746835442,0.09057672131181747,0.19400804962411544
125,0.8419721871049305,0.06837302888132622,0.19383256654011932
126,0.8409090909090908,0.05012049912093072,0.1923532936630724
127,0.8398486759142497,0.03684048875956203,0.18967379074750057
